"site_id","year","quarter","kelp","no3","waves"
346,2006,2,8135,0.1,1.106
347,2006,2,6299,0.1,1.358
348,2006,2,1655,0.1,1.221
349,2006,2,15070,0.09,1.252
350,2006,2,1621,0.11,1.451
351,2006,2,739,0.12,1.772
352,2006,2,13197,0.12,1.749
353,2006,2,0,0.13,3.067
354,2006,2,1073,0.13,2.288
355,2006,2,8321,0.13,2.509
356,2006,2,2566,0.12,2.887
357,2006,2,89133,0.14,2.283
358,2006,2,752758,0.13,2.434
359,2006,2,216898,0.13,2.234
360,2006,2,56334,0.11,2.442
361,2006,2,384439,0.11,2.67
1,2006,3,25323,2.47,1.886
2,2006,3,4519,2.27,2.526
3,2006,3,51676,2.21,1.99
4,2006,3,10178,2.27,1.911
5,2006,3,9794,2.19,1.897
6,2006,3,176081,2.1,1.843
7,2006,3,115117,2.23,1.623
8,2006,3,57022,2.23,1.601
9,2006,3,90602,2.04,1.515
10,2006,3,119886,2.19,1.534
11,2006,3,73989,2.17,1.394
12,2006,3,154853,2.19,1.515
13,2006,3,175464,2.94,1.459
14,2006,3,330980,3.19,1.689
15,2006,3,220619,3.2,1.161
16,2006,3,42554,3.16,1.473
17,2006,3,377712,3.16,1.33
18,2006,3,71341,3.49,1.206
19,2006,3,25507,3.49,1.13
20,2006,3,22452,3.52,1.118
21,2006,3,34893,3.51,1.07
22,2006,3,47309,4.63,0.797
23,2006,3,43554,4.63,1.253
24,2006,3,144262,4.63,1.178
25,2006,3,99809,4.62,1.971
26,2006,3,403831,3.59,1.735
27,2006,3,136307,3.59,2.302
28,2006,3,202166,3.5,2.955
29,2006,3,21267,3.27,3.418
30,2006,3,14550,3.27,2.893
31,2006,3,274823,3.22,3.431
32,2006,3,5121,2.47,3.567
33,2006,3,112987,3.48,3.562
34,2006,3,427194,3.46,3.367
35,2006,3,1020766,3.46,2.903
36,2006,3,1280842,3.56,1.839
37,2006,3,785320,3.56,2.606
38,2006,3,988390,3.56,2.026
39,2006,3,484776,3.74,1.293
40,2006,3,556378,2.12,1.354
41,2006,3,729597,2.23,1.747
42,2006,3,677329,2.23,1.746
43,2006,3,819344,2.26,2.234
44,2006,3,161098,2.26,1.567
45,2006,3,118034,2.21,1.483
46,2006,3,245309,2.21,2.167
47,2006,3,97205,4.65,3.224
48,2006,3,829567,4.65,2.972
49,2006,3,585561,4.79,1.963
50,2006,3,338925,2.16,1.792
51,2006,3,96321,2.16,3.212
52,2006,3,124646,1.87,3.252
53,2006,3,184773,1.87,3.499
54,2006,3,322795,1.14,2.757
55,2006,3,612420,1.14,2.147
56,2006,3,62427,1.14,3.095
57,2006,3,499004,2.97,3.379
58,2006,3,670435,3.74,2.599
59,2006,3,612607,3.74,2.964
60,2006,3,314373,3.74,3.141
61,2006,3,2275,4.4,3.313
62,2006,3,99601,4.31,2.917
63,2006,3,251959,4.31,3.298
64,2006,3,1326777,4.31,2.495
65,2006,3,65438,4.06,3.037
66,2006,3,202314,4.59,3.242
67,2006,3,222998,4.43,2.866
68,2006,3,150130,4.43,3.127
69,2006,3,120452,3.99,3.766
70,2006,3,511677,3.94,3.124
71,2006,3,1151354,3.83,2.891
72,2006,3,338804,3.83,3.04
73,2006,3,228872,3.83,3.755
74,2006,3,376,3.88,3.475
75,2006,3,127560,3.89,3.446
76,2006,3,1281023,3.77,2.528
77,2006,3,1376075,3.74,2.494
78,2006,3,4793341,3.74,3.522
79,2006,3,5554960,3.68,3.357
80,2006,3,2169759,3.73,3.261
81,2006,3,388879,3.67,2.657
82,2006,3,432879,3,2.565
83,2006,3,450092,3,2.467
84,2006,3,58295,2.33,1.705
85,2006,3,306588,2.5,1.532
86,2006,3,300302,2.5,1.635
87,2006,3,652856,2.43,1.538
88,2006,3,139272,2.44,1.621
89,2006,3,258614,2.44,1.703
90,2006,3,47032,2.65,1.762
91,2006,3,240107,2.65,1.679
92,2006,3,528915,2.65,1.635
93,2006,3,770294,2.34,1.191
94,2006,3,1053854,2.34,1.603
95,2006,3,315067,2.34,1.754
96,2006,3,79820,2.34,1.832
97,2006,3,50162,2.26,1.836
98,2006,3,186656,2.26,1.823
99,2006,3,403709,2.21,1.497
100,2006,3,161170,2.21,1.511
101,2006,3,112132,2.22,2.079
102,2006,3,275084,2.63,1.944
103,2006,3,282608,2.24,1.999
104,2006,3,425001,2.55,2.153
105,2006,3,1066201,2.55,2.132
106,2006,3,582821,2.55,2.234
107,2006,3,209689,2.54,2.019
108,2006,3,315666,2.54,2.153
109,2006,3,128688,2.54,2.519
110,2006,3,15896,2.33,2.492
111,2006,3,280699,2.33,2.229
112,2006,3,730368,2.34,2.101
113,2006,3,602434,2.32,1.551
114,2006,3,108199,2.34,1.713
115,2006,3,235575,2.32,2.331
116,2006,3,94634,2.11,2.743
117,2006,3,98088,2.06,2.743
118,2006,3,103325,2.06,2.718
119,2006,3,163984,1.85,2.262
120,2006,3,174278,1.85,2.081
121,2006,3,64464,1.83,2.457
122,2006,3,13994,2,1.676
123,2006,3,92725,2.35,1.751
124,2006,3,210180,2.84,1.767
125,2006,3,0,3.01,1.469
126,2006,3,66155,2.37,1.882
127,2006,3,411756,2.37,1.831
128,2006,3,148543,2.35,1.897
129,2006,3,120271,2.36,2.018
130,2006,3,353811,2.29,2.194
131,2006,3,213995,2.29,2.36
132,2006,3,37631,2.02,2.574
133,2006,3,36283,1.37,2.735
134,2006,3,62891,1.37,2.505
135,2006,3,146840,1.18,3.05
136,2006,3,24618,1.18,2.688
137,2006,3,1713,1.18,3.006
138,2006,3,582,1.18,3.429
139,2006,3,46908,1.11,2.4
140,2006,3,337791,1.11,2.273
141,2006,3,297260,1.1,2.5
142,2006,3,275539,1.1,2.169
143,2006,3,27531,1.12,2.083
144,2006,3,148850,1.12,1.936
145,2006,3,79471,1.14,2.256
146,2006,3,315376,1.45,2.105
147,2006,3,90551,1.48,2.151
148,2006,3,117084,1.48,2.523
149,2006,3,7990,1.48,2.069
150,2006,3,116979,1.48,2.608
151,2006,3,52568,1.51,2.112
152,2006,3,0,1.61,2.26
153,2006,3,5102,2.04,2.237
154,2006,3,23911,1.58,2.108
155,2006,3,0,1.58,2.272
156,2006,3,753,1.41,3.008
157,2006,3,15851,1.26,2.752
158,2006,3,308,1.67,3.16
159,2006,3,80698,1.94,2.676
160,2006,3,11444,1.83,2.411
161,2006,3,85023,1.83,2.678
162,2006,3,187787,1.77,3.05
163,2006,3,33740,1.58,1.902
164,2006,3,176465,1.57,1.881
165,2006,3,112954,1.57,2.171
166,2006,3,125474,1.57,1.753
167,2006,3,126468,1.56,2.189
168,2006,3,319010,1.56,2.046
169,2006,3,480201,1.34,2.038
170,2006,3,315149,1.46,1.792
171,2006,3,544546,1.46,2.03
172,2006,3,1479288,1.8,1.855
173,2006,3,236206,1.22,1.821
174,2006,3,377107,1.22,1.593
175,2006,3,172143,1.28,1.398
176,2006,3,42793,1.17,1.476
177,2006,3,9770,1.19,1.548
178,2006,3,224181,1.19,1.692
179,2006,3,656663,1.26,1.771
180,2006,3,419629,1.02,1.721
181,2006,3,625502,1.02,1.814
182,2006,3,552330,1,1.84
183,2006,3,3941,1.15,1.892
184,2006,3,81187,0.96,1.99
185,2006,3,66946,1.35,2.096
186,2006,3,302370,1.35,1.833
187,2006,3,35827,1.17,2.254
188,2006,3,78792,0.96,2.178
189,2006,3,20894,0.97,2.406
190,2006,3,178626,0.86,1.987
191,2006,3,109031,0.86,2.145
192,2006,3,303603,0.81,1.938
193,2006,3,296287,0.83,2.151
194,2006,3,746946,0.61,2.135
195,2006,3,1045096,0.65,2.274
196,2006,3,443483,0.65,2.204
197,2006,3,868770,0.65,2.205
198,2006,3,319959,0.65,2.081
199,2006,3,225155,0.71,2.287
200,2006,3,177975,0.71,2.134
201,2006,3,274103,0.69,2.075
202,2006,3,241999,0.68,2.132
203,2006,3,194259,0.94,1.737
204,2006,3,255413,0.94,1.706
205,2006,3,197785,0.94,1.72
206,2006,3,141504,0.94,1.711
207,2006,3,145971,1.04,1.712
208,2006,3,375427,1.08,1.902
209,2006,3,427150,1.08,1.577
210,2006,3,22450,1.21,1.57
211,2006,3,120732,0.43,2.516
212,2006,3,212623,0.43,3.091
213,2006,3,172975,0.43,2.753
214,2006,3,289919,0.44,2.154
215,2006,3,148312,0.44,2.616
216,2006,3,43966,0.35,1.995
217,2006,3,39547,0.35,1.927
218,2006,3,119716,0.6,1.416
219,2006,3,32271,0.75,1.85
220,2006,3,25930,0.75,1.38
221,2006,3,0,0.76,1.38
222,2006,3,94610,0.75,1.309
223,2006,3,41410,0.75,1.421
224,2006,3,182627,0.75,1.571
225,2006,3,3639,1.36,2.643
226,2006,3,12930,1.3,2.294
227,2006,3,11662,0.83,1.627
228,2006,3,0,0.81,1.755
229,2006,3,5320,0.73,1.827
230,2006,3,3223,0.73,1.501
231,2006,3,0,0.72,1.603
232,2006,3,146221,0.54,1.618
233,2006,3,320373,0.72,1.808
234,2006,3,159430,0.65,1.766
235,2006,3,183616,0.65,1.817
236,2006,3,9850,0.65,1.788
237,2006,3,152445,0.48,1.91
238,2006,3,561166,0.52,2.284
239,2006,3,458058,0.52,2.309
240,2006,3,363510,0.52,1.945
241,2006,3,62496,0.43,1.969
242,2006,3,0,0.41,2.665
243,2006,3,734,0.36,1.256
244,2006,3,2883,0.36,1.157
245,2006,3,29597,0.23,1.215
246,2006,3,208427,0.23,1.209
247,2006,3,545949,0.23,1.24
248,2006,3,476453,0.23,1.355
249,2006,3,107452,0.23,1.286
250,2006,3,586798,0.24,1.51
251,2006,3,102307,0.24,1.301
252,2006,3,0,0.24,1.721
253,2006,3,15265,0.24,1.372
254,2006,3,20027,0.26,1.317
255,2006,3,1780,0.26,1.305
256,2006,3,1137,0.25,1.048
257,2006,3,52439,0.27,0.903
258,2006,3,102602,0.26,0.865
259,2006,3,10802,0.28,1.1
260,2006,3,3074,0.24,1.27
261,2006,3,5097,0.25,1.099
262,2006,3,401,0.21,0.854
263,2006,3,0,0.19,0.848
264,2006,3,3090,0.19,0.936
265,2006,3,52657,0.19,0.946
266,2006,3,34736,0.18,0.986
267,2006,3,71097,0.17,0.953
268,2006,3,4304,0.17,0.944
269,2006,3,4319,0.16,0.9
270,2006,3,12633,0.15,0.889
271,2006,3,0,0.15,0.832
272,2006,3,0,0.14,1.016
273,2006,3,11290,0.14,1.119
274,2006,3,134732,0.13,1.24
275,2006,3,76074,0.11,1.066
276,2006,3,189,0.11,1.213
277,2006,3,0,0.11,1.09
278,2006,3,4697,0.1,1.019
279,2006,3,43700,0.1,1.173
280,2006,3,30166,0.1,1.123
281,2006,3,0,0.1,1.303
282,2006,3,62106,0.1,1.118
283,2006,3,78167,0.08,1.049
284,2006,3,49551,0.08,0.956
285,2006,3,0,0.08,0.901
286,2006,3,0,0.08,0.667
287,2006,3,49611,0.08,0.758
288,2006,3,1646,0.08,0.778
289,2006,3,366,0.08,0.89
290,2006,3,0,0.08,1.017
291,2006,3,562,0.08,1.038
292,2006,3,0,0.08,1.08
293,2006,3,9291,0.09,0.967
294,2006,3,0,0.08,0.577
295,2006,3,1220,0.08,0.817
296,2006,3,64837,0.08,0.962
297,2006,3,268989,0.08,0.883
298,2006,3,0,0.08,1.078
299,2006,3,0,0.09,1.062
300,2006,3,0,0.09,1.08
301,2006,3,10666,0.09,1.087
302,2006,3,0,0.07,1.286
303,2006,3,2139,0.07,1.333
304,2006,3,0,0.08,1.491
305,2006,3,506,0.07,1.545
306,2006,3,4348,0.07,1.403
307,2006,3,0,0.08,1.229
308,2006,3,0,0.08,1.357
309,2006,3,6234,0.08,1.269
310,2006,3,1018,0.08,1.204
311,2006,3,0,0.08,1.196
312,2006,3,0,0.07,1.193
313,2006,3,0,0.08,1.258
314,2006,3,2040,0.08,1.131
315,2006,3,11966,0.07,1.141
316,2006,3,1673,0.07,0.957
317,2006,3,0,0.07,0.819
318,2006,3,0,0.07,0.816
319,2006,3,0,0.07,0.909
320,2006,3,9724,0.07,0.858
321,2006,3,0,0.07,0.974
322,2006,3,12183,0.08,1.337
323,2006,3,396,0.08,1.252
324,2006,3,33337,0.08,1.461
325,2006,3,43491,0.08,1.48
326,2006,3,33761,0.08,1.262
327,2006,3,0,0.08,1.417
328,2006,3,703,0.08,1.433
329,2006,3,0,0.08,0.993
330,2006,3,0,0.08,1.267
331,2006,3,0,0.08,0.997
332,2006,3,2033,0.08,0.713
333,2006,3,4466,0.08,0.883
334,2006,3,0,0.08,0.886
335,2006,3,10224,0.08,1.06
336,2006,3,652,0.08,1.111
337,2006,3,22560,0.08,1.193
338,2006,3,19359,0.08,1.207
339,2006,3,23353,0.08,1.204
340,2006,3,936,0.08,1.205
341,2006,3,30524,0.08,1.175
342,2006,3,55742,0.08,1.095
343,2006,3,1559,0.08,1.084
344,2006,3,27399,0.08,1.326
345,2006,3,0,0.08,1.008
346,2006,3,0,0.08,1.091
347,2006,3,0,0.08,1.222
348,2006,3,0,0.08,1.14
349,2006,3,384,0.08,1.086
350,2006,3,0,0.08,1.231
351,2006,3,0,0.09,1.336
352,2006,3,0,0.09,1.381
353,2006,3,0,0.09,1.963
354,2006,3,0,0.09,1.805
355,2006,3,148,0.08,1.771
356,2006,3,0,0.09,1.863
357,2006,3,4101,0.08,1.676
358,2006,3,57572,0.08,1.774
359,2006,3,8639,0.08,1.622
360,2006,3,2810,0.08,1.757
361,2006,3,2897,0.08,1.823
1,2006,4,0,3.77,3.767
2,2006,4,0,3.67,7.125
3,2006,4,304,2.77,4.67
4,2006,4,179,2.8,4.542
5,2006,4,0,2.76,4.488
6,2006,4,415,2.69,4.548
7,2006,4,0,2.72,4.242
8,2006,4,0,2.71,4.108
9,2006,4,0,2.77,3.957
10,2006,4,0,2.81,3.777
11,2006,4,0,2.8,3.642
12,2006,4,0,2.79,4.077
13,2006,4,0,2.82,3.535
14,2006,4,0,3,4.585
15,2006,4,1094,2.79,2.833
16,2006,4,0,2.85,3.497
17,2006,4,0,2.85,3.236
18,2006,4,863,2.87,3.353
19,2006,4,0,2.84,2.921
20,2006,4,318,2.76,3.145
21,2006,4,594,2.74,3.198
22,2006,4,3109,2.95,1.413
23,2006,4,0,2.9,2.723
24,2006,4,3645,2.9,2.438
25,2006,4,15073,2.82,4.174
26,2006,4,16048,2.7,3.329
27,2006,4,3681,2.7,4.417
28,2006,4,10025,2.58,5.557
29,2006,4,1959,2.44,6.586
30,2006,4,139,2.36,6.056
31,2006,4,34998,2.22,6.777
32,2006,4,439,2.21,6.657
33,2006,4,1875,2.16,6.316
34,2006,4,48511,2.18,6.319
35,2006,4,154276,2.18,7.33
36,2006,4,43287,1.76,4.567
37,2006,4,6197,1.76,5.948
38,2006,4,1508,1.76,5.079
39,2006,4,38144,1.8,4.219
40,2006,4,39382,1.9,4.203
41,2006,4,720,1.97,2.966
42,2006,4,4508,1.97,3.9
43,2006,4,26933,2.31,3.989
44,2006,4,4186,2.18,2.455
45,2006,4,493,2.13,1.786
46,2006,4,996,2.16,3.08
47,2006,4,18939,2.26,7.376
48,2006,4,18896,2.26,5.838
49,2006,4,18637,1.92,4.38
50,2006,4,17700,2.56,4.177
51,2006,4,3041,2.56,6.066
52,2006,4,6198,2.19,8.457
53,2006,4,21753,2.19,6.855
54,2006,4,36666,2.44,5.346
55,2006,4,32632,2.86,5.344
56,2006,4,2417,2.86,6.266
57,2006,4,56090,2.78,5.963
58,2006,4,191136,2.87,5.625
59,2006,4,111096,2.87,5.62
60,2006,4,49950,2.87,6.023
61,2006,4,0,2.9,6.672
62,2006,4,20015,2.96,5.666
63,2006,4,81901,2.96,6.745
64,2006,4,205953,2.96,4.976
65,2006,4,10811,2.7,6.426
66,2006,4,53535,3,5.749
67,2006,4,65898,2.93,5.21
68,2006,4,29454,2.93,6.069
69,2006,4,19501,2.79,6.777
70,2006,4,91654,2.85,6.029
71,2006,4,138120,3.25,5.279
72,2006,4,26203,3.25,5.384
73,2006,4,30826,3.23,6.679
74,2006,4,0,2.9,6.646
75,2006,4,15319,3.05,7.334
76,2006,4,155287,2.94,6.284
77,2006,4,129657,3.07,5.685
78,2006,4,383700,3.01,8.418
79,2006,4,187672,3.03,10.055
80,2006,4,78946,3.19,6.18
81,2006,4,4736,3.17,5.936
82,2006,4,25543,3.35,6.144
83,2006,4,28524,3.35,5.627
84,2006,4,19698,2.94,3.49
85,2006,4,83485,3.2,3.256
86,2006,4,105311,3.2,3.449
87,2006,4,221950,3.2,3.166
88,2006,4,81117,3.01,3.54
89,2006,4,96242,2.92,3.884
90,2006,4,43794,2.78,4.07
91,2006,4,208201,2.78,3.859
92,2006,4,158486,2.78,3.088
93,2006,4,270097,2.73,2.514
94,2006,4,393935,2.73,3.291
95,2006,4,108286,2.73,3.08
96,2006,4,37108,2.73,3.596
97,2006,4,14907,2.72,4.928
98,2006,4,54220,2.65,4.652
99,2006,4,127453,2.69,3.598
100,2006,4,41611,2.69,4.355
101,2006,4,30892,2.69,4.594
102,2006,4,83024,2.7,4.435
103,2006,4,53562,2.69,4.994
104,2006,4,81742,2.6,6.211
105,2006,4,242004,2.6,4.859
106,2006,4,78670,2.59,5.366
107,2006,4,89329,2.59,4.247
108,2006,4,101128,2.59,4.957
109,2006,4,36866,2.59,6.963
110,2006,4,5382,2.69,5.04
111,2006,4,87655,2.69,4.927
112,2006,4,265314,2.72,4.26
113,2006,4,235376,2.7,3.799
114,2006,4,14103,2.76,5.101
115,2006,4,63984,2.76,6.012
116,2006,4,42425,2.77,5.845
117,2006,4,21527,2.77,6.136
118,2006,4,14541,2.69,5.346
119,2006,4,38137,2.98,6.341
120,2006,4,21639,2.98,5.526
121,2006,4,16582,3,4.632
122,2006,4,2368,2.88,3.973
123,2006,4,38882,2.53,4.929
124,2006,4,80241,2.51,4.207
125,2006,4,0,2.55,3.904
126,2006,4,17996,2.55,4.862
127,2006,4,78996,2.55,4.203
128,2006,4,30775,2.62,4.173
129,2006,4,20250,2.57,4.65
130,2006,4,135754,2.28,4.581
131,2006,4,53121,2.29,5.168
132,2006,4,14530,2.9,5.852
133,2006,4,5695,2.91,6.613
134,2006,4,25426,3.26,4.79
135,2006,4,33341,3.17,5.652
136,2006,4,3179,3.1,6.872
137,2006,4,2829,3.17,6.179
138,2006,4,0,3.11,7.704
139,2006,4,5612,2.98,5.486
140,2006,4,86285,2.98,4.657
141,2006,4,52453,3.02,5.349
142,2006,4,26317,3.02,5.011
143,2006,4,12393,3.04,5.65
144,2006,4,4981,3.04,4.233
145,2006,4,4895,3.07,5.12
146,2006,4,47548,3.34,5.138
147,2006,4,1843,3.33,4.999
148,2006,4,35088,3.33,5.527
149,2006,4,3844,3.33,5.665
150,2006,4,12446,3.33,6.484
151,2006,4,618,3.33,5.55
152,2006,4,0,3.58,5.389
153,2006,4,1024,3.62,5.101
154,2006,4,0,3.59,5.205
155,2006,4,0,3.58,5.452
156,2006,4,0,3.05,5.688
157,2006,4,333,3.07,5.161
158,2006,4,0,2.96,5.968
159,2006,4,2698,2.91,5.495
160,2006,4,2342,2.96,5.145
161,2006,4,3161,2.96,7.578
162,2006,4,14210,2.94,7.022
163,2006,4,0,2.87,4.118
164,2006,4,0,2.88,4.823
165,2006,4,0,2.88,5.144
166,2006,4,1705,2.88,3.49
167,2006,4,556,2.88,4.284
168,2006,4,2054,2.88,4.045
169,2006,4,28600,2.96,4.747
170,2006,4,9740,2.89,3.989
171,2006,4,165,2.89,5.707
172,2006,4,39247,2.98,4.783
173,2006,4,4608,3.02,4.753
174,2006,4,10365,3.01,4.031
175,2006,4,598,3.07,3.471
176,2006,4,0,3.08,4.04
177,2006,4,0,3.09,4.27
178,2006,4,857,3.09,4.037
179,2006,4,4683,3.08,4.203
180,2006,4,8221,2.97,3.971
181,2006,4,38689,2.97,4.805
182,2006,4,45273,3.04,4.326
183,2006,4,76,3.17,5.021
184,2006,4,784,3.05,5.386
185,2006,4,848,3.12,4.922
186,2006,4,4747,3.12,4.13
187,2006,4,0,3.05,5.259
188,2006,4,805,3.08,5.332
189,2006,4,857,2.96,5.679
190,2006,4,12553,2.99,4.088
191,2006,4,7198,2.99,5.194
192,2006,4,1185,3,4.693
193,2006,4,0,2.97,4.83
194,2006,4,262,2.97,4.652
195,2006,4,812,2.92,5.492
196,2006,4,2080,2.94,5.31
197,2006,4,17941,2.93,4.758
198,2006,4,1732,2.93,4.986
199,2006,4,1124,2.95,6.115
200,2006,4,1176,2.9,5.828
201,2006,4,4957,2.82,4.736
202,2006,4,2502,2.83,5.226
203,2006,4,19683,3.08,3.98
204,2006,4,58212,3.08,5.115
205,2006,4,32833,3.08,4.921
206,2006,4,3769,3.08,5.083
207,2006,4,10957,3.19,4.723
208,2006,4,47074,3.23,4.176
209,2006,4,37658,3.53,3.575
210,2006,4,0,3.37,3.752
211,2006,4,19822,2.49,4.965
212,2006,4,16153,2.49,6.186
213,2006,4,21875,2.5,6.971
214,2006,4,24634,2.44,4.512
215,2006,4,9642,2.44,5.415
216,2006,4,12711,2.59,4.96
217,2006,4,32326,2.6,4.832
218,2006,4,0,2.75,3.909
219,2006,4,476,2.92,5.364
220,2006,4,0,2.92,3.792
221,2006,4,0,2.92,3.792
222,2006,4,2430,2.91,3.316
223,2006,4,18503,2.91,3.666
224,2006,4,19708,2.91,3.123
225,2006,4,4480,1.97,5.758
226,2006,4,8406,1.99,4.779
227,2006,4,2416,0.9,3.643
228,2006,4,4360,0.86,4.399
229,2006,4,53632,0.81,4.009
230,2006,4,8569,0.81,3.306
231,2006,4,148,0.81,3.859
232,2006,4,103128,0.8,3.995
233,2006,4,230175,0.8,4.803
234,2006,4,147158,0.78,4.495
235,2006,4,128446,0.78,4.638
236,2006,4,28261,0.74,4.463
237,2006,4,48662,0.69,4.735
238,2006,4,412943,0.64,5.698
239,2006,4,344654,0.63,6.712
240,2006,4,228989,0.63,4.877
241,2006,4,35971,0.59,5.143
242,2006,4,693,0.53,6.386
243,2006,4,5247,0.5,2.77
244,2006,4,296,0.47,2.901
245,2006,4,9246,0.47,2.261
246,2006,4,53743,0.47,2.153
247,2006,4,168449,0.46,2.478
248,2006,4,306979,0.45,3.024
249,2006,4,355439,0.46,3.033
250,2006,4,932726,0.45,2.774
251,2006,4,290209,0.45,3.57
252,2006,4,3511,0.43,4.158
253,2006,4,113945,0.43,3.879
254,2006,4,112307,0.44,3.663
255,2006,4,11398,0.44,3.176
256,2006,4,89095,0.41,1.856
257,2006,4,94397,0.41,2.525
258,2006,4,61429,0.42,2.788
259,2006,4,8809,0.42,2.624
260,2006,4,0,0.41,3.599
261,2006,4,558,0.41,3.4
262,2006,4,0,0.28,1.658
263,2006,4,10029,0.24,1.619
264,2006,4,5539,0.24,1.782
265,2006,4,138598,0.25,1.838
266,2006,4,44657,0.22,1.953
267,2006,4,72751,0.22,1.851
268,2006,4,45903,0.2,1.833
269,2006,4,4708,0.2,1.812
270,2006,4,5319,0.2,1.731
271,2006,4,0,0.2,1.608
272,2006,4,0,0.18,2.137
273,2006,4,8930,0.18,2.312
274,2006,4,157708,0.19,2.314
275,2006,4,75078,0.19,2.139
276,2006,4,0,0.18,1.905
277,2006,4,0,0.17,1.545
278,2006,4,12078,0.17,1.862
279,2006,4,116745,0.17,2.031
280,2006,4,57071,0.17,1.94
281,2006,4,2605,0.18,2.127
282,2006,4,86692,0.18,1.922
283,2006,4,141610,0.18,1.847
284,2006,4,106476,0.18,1.811
285,2006,4,0,0.18,1.584
286,2006,4,316,0.18,1.277
287,2006,4,18757,0.18,1.543
288,2006,4,4934,0.18,1.583
289,2006,4,13164,0.17,1.739
290,2006,4,1510,0.17,1.765
291,2006,4,1891,0.18,1.759
292,2006,4,8295,0.18,1.716
293,2006,4,9537,0.18,1.663
294,2006,4,0,0.19,0.935
295,2006,4,722,0.2,1.559
296,2006,4,121160,0.19,2.111
297,2006,4,337751,0.19,1.911
298,2006,4,3196,0.19,2.284
299,2006,4,0,0.19,1.816
300,2006,4,0,0.15,1.745
301,2006,4,15831,0.15,1.782
302,2006,4,58,0.12,1.906
303,2006,4,22446,0.12,2.242
304,2006,4,0,0.12,2.277
305,2006,4,2281,0.12,2.431
306,2006,4,67038,0.12,2.246
307,2006,4,6738,0.12,1.845
308,2006,4,7310,0.11,2.261
309,2006,4,12924,0.12,1.976
310,2006,4,5220,0.12,2.01
311,2006,4,2946,0.12,1.776
312,2006,4,3666,0.12,1.842
313,2006,4,8533,0.12,1.844
314,2006,4,7061,0.12,1.823
315,2006,4,60563,0.1,1.87
316,2006,4,1404,0.1,1.205
317,2006,4,282,0.1,1.173
318,2006,4,0,0.1,1.078
319,2006,4,0,0.1,1.167
320,2006,4,17202,0.1,1.155
321,2006,4,19772,0.11,1.379
322,2006,4,7103,0.09,2.763
323,2006,4,74139,0.09,2.439
324,2006,4,113561,0.09,2.85
325,2006,4,68556,0.1,3.155
326,2006,4,17178,0.09,2.373
327,2006,4,758,0.09,2.759
328,2006,4,0,0.09,2.933
329,2006,4,0,0.09,1.919
330,2006,4,804,0.09,2.484
331,2006,4,764,0.09,1.734
332,2006,4,3058,0.09,1.189
333,2006,4,8042,0.09,1.68
334,2006,4,509,0.09,1.6
335,2006,4,93592,0.09,1.852
336,2006,4,14402,0.09,2.209
337,2006,4,44238,0.09,2.372
338,2006,4,89832,0.09,2.367
339,2006,4,137315,0.09,2.369
340,2006,4,39434,0.09,2.288
341,2006,4,73970,0.09,2.276
342,2006,4,75106,0.09,2.141
343,2006,4,71318,0.09,2.139
344,2006,4,82840,0.09,2.669
345,2006,4,1187,0.09,1.408
346,2006,4,2437,0.09,1.499
347,2006,4,502,0.09,1.848
348,2006,4,0,0.09,1.664
349,2006,4,4379,0.09,1.672
350,2006,4,645,0.09,1.923
351,2006,4,0,0.09,2.307
352,2006,4,1848,0.09,2.279
353,2006,4,0,0.08,3.98
354,2006,4,1858,0.08,3.122
355,2006,4,4510,0.09,3.324
356,2006,4,1946,0.09,3.856
357,2006,4,9790,0.09,3.021
358,2006,4,70292,0.09,3.155
359,2006,4,69933,0.09,2.918
360,2006,4,83541,0.09,3.19
361,2006,4,295337,0.09,3.427
1,2007,1,0,14.44,3.551
2,2007,1,8045,14.34,6.561
3,2007,1,670,12.42,4.384
4,2007,1,1121,12.68,4.268
5,2007,1,515,12.31,4.223
6,2007,1,1909,12.26,4.258
7,2007,1,465,12.07,3.941
8,2007,1,539,11.87,3.821
9,2007,1,530,11.91,3.673
10,2007,1,935,11.62,3.523
11,2007,1,467,11.5,3.363
12,2007,1,56,11.32,3.748
13,2007,1,1609,11.11,3.269
14,2007,1,653,11.12,4.162
15,2007,1,19343,11.05,2.646
16,2007,1,246,10.67,3.238
17,2007,1,36657,10.67,3.008
18,2007,1,27793,10.65,3.096
19,2007,1,18564,10.69,2.702
20,2007,1,23079,11.02,2.898
21,2007,1,37043,10.94,2.927
22,2007,1,1598,10.39,0.925
23,2007,1,0,10.75,1.675
24,2007,1,3766,10.75,1.584
25,2007,1,739,10.61,3.289
26,2007,1,2099,10.36,2.618
27,2007,1,0,10.36,3.557
28,2007,1,0,10.15,4.679
29,2007,1,0,9.86,5.801
30,2007,1,79,9.89,5.759
31,2007,1,1866,9.72,6.396
32,2007,1,0,9.72,5.851
33,2007,1,0,9.3,5.54
34,2007,1,116,8.95,5.349
35,2007,1,7824,8.95,6.84
36,2007,1,1583,9.2,4.282
37,2007,1,0,9.2,5.618
38,2007,1,75,9.2,4.775
39,2007,1,48251,8.97,3.74
40,2007,1,93568,8.95,3.743
41,2007,1,154,9.2,2.821
42,2007,1,890,9.2,3.666
43,2007,1,7431,8.89,3.788
44,2007,1,161,8.85,2.366
45,2007,1,392,8.65,1.787
46,2007,1,5244,8.66,2.949
47,2007,1,0,8.42,7.028
48,2007,1,1137,8.42,5.384
